Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Age,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
5066458,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-16047.0,44,-4,1,0,0,0,Laborers,1,0
5045844,F,Y,N,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,-20836.0,57,-25,1,0,0,0,Core staff,2,0
5115814,M,N,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14336.0,39,-19,1,0,0,0,Laborers,5,0
5062362,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,-20814.0,57,-4,1,0,0,0,Core staff,2,0
5010596,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22927.0,63,-4,1,0,0,0,Core staff,2,0
5113472,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19200.0,53,-1,1,0,1,0,High skill tech staff,2,0
5041535,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-19819.0,54,-4,1,0,1,0,Laborers,1,0
5066617,F,N,Y,0,139500.0,Working,Secondary / secondary special,Married,House / apartment,-18730.0,51,0,1,0,0,1,Cooking staff,2,0
5126751,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,-16625.0,46,-2,1,0,0,0,Core staff,4,0
5009908,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19120.0,52,-10,1,0,0,0,Drivers,2,0
5068337,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-10101.0,28,-1,1,1,1,0,Laborers,2,0
5105535,M,Y,Y,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20309.0,56,-4,1,0,1,0,Core staff,1,0
5061724,F,N,Y,0,193500.0,Pensioner,Incomplete higher,Widow,House / apartment,-24295.0,67,-4,1,0,0,0,Core staff,1,0
5028919,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17202.0,47,-5,1,0,0,0,Sales staff,2,0
5035627,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-18110.0,50,-19,1,0,0,0,Managers,2,0
5074705,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,-22235.0,61,-29,1,0,0,0,Laborers,1,0
5114061,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,-17932.0,49,-11,1,1,1,0,Core staff,3,0
5100373,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12848.0,35,-11,1,0,0,0,Core staff,4,0
5112765,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025.0,30,-6,1,1,1,1,Core staff,3,0
5045439,M,Y,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,-23546.0,65,-4,1,0,0,0,Core staff,2,0
5113922,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23478.0,64,-4,1,0,0,0,Core staff,1,0
5037125,M,Y,N,0,180000.0,Working,Higher education,Married,With parents,-11664.0,32,-6,1,0,1,0,Core staff,2,0
5029538,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,-12783.0,35,-3,1,0,0,0,Core staff,2,0
5010078,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,-12518.0,34,-3,1,0,0,0,Cleaning staff,4,0
5085861,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18199.0,50,-14,1,0,0,0,Cleaning staff,2,0
5009146,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-15825.0,43,-10,1,1,1,0,Managers,2,0
5149433,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-19584.0,54,-7,1,0,0,0,Core staff,1,0
5061753,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23035.0,63,-4,1,0,1,0,Core staff,2,0
5143009,M,Y,N,1,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18692.0,51,-4,1,0,1,0,Core staff,3,0
5079017,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,-9889.0,27,-3,1,0,0,0,Managers,4,0
5096318,M,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9517.0,26,0,1,0,0,0,Core staff,1,0
5038615,F,N,N,1,112500.0,Commercial associate,Higher education,Married,With parents,-12331.0,34,-9,1,0,0,0,Core staff,3,0
5047670,F,N,N,1,180000.0,State servant,Higher education,Married,House / apartment,-14069.0,39,-7,1,1,1,1,Core staff,3,0
5044987,F,N,Y,0,141750.0,Pensioner,Higher education,Married,House / apartment,-20345.0,56,-4,1,0,1,0,Core staff,2,0
5036828,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-19207.0,53,-12,1,0,0,0,Sales staff,2,0
5139892,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-18484.0,51,-17,1,0,1,0,Medicine staff,2,0
5135446,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,With parents,-10035.0,27,0,1,0,0,0,Cleaning staff,3,0
5095586,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,-8784.0,24,-1,1,1,0,1,Medicine staff,2,0
5068963,M,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,-15181.0,42,-8,1,0,0,0,Core staff,2,0
5022047,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,Office apartment,-14917.0,41,-22,1,1,1,0,Drivers,2,0
5048121,M,Y,Y,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12091.0,33,-7,1,0,1,0,Core staff,4,0
5117219,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107.0,30,-5,1,0,0,0,Core staff,2,0
5009821,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-14883.0,41,-15,1,0,1,0,Cooking staff,2,0
5033500,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17578.0,48,-5,1,0,0,0,Laborers,2,0
5058281,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-14897.0,41,-9,1,1,1,1,Core staff,2,0
5054373,F,N,N,0,148500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20723.0,57,-4,1,0,1,0,Core staff,1,0
5142988,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,-10567.0,29,-4,1,1,0,0,Core staff,3,0
5137229,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-14084.0,39,-7,1,1,0,0,Drivers,2,0
5113373,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,-18979.0,52,-4,1,0,1,0,Core staff,3,0
5053152,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774.0,65,-4,1,0,0,0,Core staff,1,0
5090386,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,-21537.0,59,-38,1,0,0,0,Core staff,1,0
5142899,F,N,N,0,112500.0,Commercial associate,Higher education,Single / not married,With parents,-9052.0,25,-1,1,0,0,0,Laborers,1,0
5113510,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17176.0,47,0,1,0,0,0,Laborers,2,0
5091457,F,N,Y,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,-16047.0,44,-18,1,1,1,0,Medicine staff,4,0
5009791,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002.0,60,-4,1,0,1,0,Core staff,1,0
5149484,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11278.0,31,-7,1,0,0,0,Core staff,3,0
5092221,M,N,N,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-11654.0,32,-8,1,0,0,0,Laborers,2,0
5067003,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-18752.0,51,-33,1,0,1,0,Laborers,2,0
5023838,F,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19801.0,54,-3,1,0,1,0,Core staff,2,0
5095433,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,-18764.0,51,-25,1,0,0,0,High skill tech staff,2,0
5033797,F,Y,Y,0,148500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-17107.0,47,-6,1,0,0,0,Core staff,2,0
5022803,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-11998.0,33,-4,1,0,0,0,Managers,1,0
5104953,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-21684.0,59,-7,1,0,0,0,Drivers,2,0
5100098,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-10851.0,30,-2,1,0,0,0,Core staff,2,0
5091792,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15216.0,42,-8,1,1,0,0,Low-skill Laborers,3,0
5149805,F,N,Y,0,135000.0,State servant,Incomplete higher,Single / not married,With parents,-9873.0,27,-6,1,0,1,1,Core staff,1,0
5089681,F,N,N,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10028.0,27,-3,1,1,0,0,Core staff,2,0
5052678,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-15624.0,43,-22,1,1,1,0,High skill tech staff,3,0
5116809,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18365.0,50,-2,1,0,0,0,High skill tech staff,2,0
5143353,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10578.0,29,-4,1,1,0,0,Sales staff,2,0
5090232,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-21977.0,60,-26,1,0,0,0,High skill tech staff,1,0
5117095,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14010.0,38,-4,1,0,0,0,Core staff,2,0
5088987,F,N,N,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,-14622.0,40,-3,1,1,1,0,Core staff,4,0
5021584,F,N,N,1,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,-13052.0,36,-5,1,0,0,0,Cooking staff,3,0
5009291,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140.0,41,-13,1,0,1,0,Cleaning staff,2,0
5051007,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-10707.0,29,-4,1,0,0,0,Managers,2,0
5024263,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-21276.0,58,-3,1,0,1,0,Accountants,2,0
5125771,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23360.0,64,-1,1,0,0,0,Core staff,2,0
5021879,M,Y,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13095.0,36,-1,1,0,1,0,Laborers,4,0
5137247,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17355.0,48,-9,1,1,1,0,Secretaries,2,0
5096336,F,Y,N,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23679.0,65,-4,1,0,1,0,Core staff,1,0
5061762,F,Y,N,1,135000.0,Working,Higher education,Married,Rented apartment,-11262.0,31,-2,1,0,0,1,Accountants,3,0
5069117,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20577.0,56,-4,1,0,0,0,Core staff,1,0
5009579,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21316.0,58,-4,1,0,0,0,Core staff,2,0
5048319,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,-21887.0,60,-4,1,0,0,0,Core staff,1,0
5023389,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13536.0,37,-6,1,0,0,0,Core staff,4,0
5143457,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912.0,33,-5,1,0,0,0,High skill tech staff,2,0
5089225,M,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23027.0,63,-4,1,0,1,0,Core staff,2,0
5069257,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-12821.0,35,-3,1,0,1,1,Laborers,3,0
5044939,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,-16027.0,44,-15,1,0,1,0,Managers,4,0
5022730,M,Y,N,3,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15262.0,42,-5,1,0,0,0,Managers,5,0
5149413,F,N,Y,2,315000.0,Commercial associate,Higher education,Married,House / apartment,-10937.0,30,0,1,0,1,0,Managers,4,0
5062745,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15035.0,41,-3,1,0,1,0,Cleaning staff,2,0
5105565,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23094.0,63,-4,1,0,1,0,Core staff,2,0
5114544,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,-10794.0,30,-11,1,0,0,1,Laborers,2,0
5100352,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16047.0,44,-14,1,1,1,0,Laborers,2,0
5078841,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20298.0,56,-9,1,0,0,0,Medicine staff,2,0
5117392,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615.0,48,-1,1,0,0,0,Accountants,1,0
5022189,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15170.0,42,-22,1,0,0,0,High skill tech staff,2,0
5105422,F,N,Y,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18449.0,51,-27,1,0,0,0,Core staff,1,0
5143453,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912.0,33,-5,1,0,0,0,High skill tech staff,2,0
5067832,F,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-21377.0,59,-2,1,0,0,1,Core staff,2,0
5090995,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,-10323.0,28,-7,1,1,1,1,Managers,2,0
5089512,F,Y,N,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,-13810.0,38,-5,1,1,1,1,Core staff,3,0
5116373,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,-10092.0,28,-3,1,0,0,0,Core staff,3,0
5149106,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12488.0,34,-10,1,0,0,0,Security staff,4,0
5091737,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14716.0,40,-6,1,0,0,0,Sales staff,1,0
5052620,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15988.0,44,-5,1,0,1,0,High skill tech staff,3,0
5087819,M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15788.0,43,-4,1,0,0,0,Security staff,4,0
5139757,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-23711.0,65,-21,1,0,0,0,Laborers,2,0
5113639,F,N,N,0,135000.0,Pensioner,Higher education,Married,Municipal apartment,-19700.0,54,-4,1,0,0,0,Core staff,2,0
5052811,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17189.0,47,-12,1,0,0,0,Managers,2,0
5095751,F,N,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,-12869.0,35,-1,1,1,1,0,Managers,2,0
5096785,F,Y,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24194.0,66,-4,1,0,0,0,Core staff,2,0
5062286,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8353.0,23,-3,1,1,0,1,Core staff,2,0
5090805,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16814.0,46,-18,1,0,0,0,Core staff,1,0
5079075,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-15569.0,43,-4,1,1,0,0,Core staff,2,0
5146447,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-14394.0,39,-3,1,0,1,0,Managers,1,0
5051008,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10448.0,29,-9,1,1,1,1,Realty agents,3,0
5100106,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-17660.0,48,-9,1,1,1,0,Laborers,2,0
5094896,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14136.0,39,-11,1,0,0,0,Managers,3,0
5050894,M,Y,N,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18875.0,52,-4,1,0,0,0,Core staff,2,0
5054414,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,-13021.0,36,-14,1,1,0,0,Managers,2,0
5025791,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18506.0,51,-10,1,0,0,0,Core staff,2,0
5067949,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18133.0,50,-10,1,0,1,1,Core staff,1,0
5142482,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,-12312.0,34,-3,1,0,0,0,Core staff,4,0
5041271,M,N,Y,0,445500.0,Commercial associate,Higher education,Separated,House / apartment,-19298.0,53,-7,1,0,0,0,Core staff,1,0
5115957,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,-15494.0,42,-12,1,0,0,0,Sales staff,1,0
5010881,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20688.0,57,-4,1,0,1,0,Core staff,2,0
5029423,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11206.0,31,-7,1,0,0,1,Core staff,3,0
5105159,M,N,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-12238.0,34,-6,1,1,1,0,Managers,4,0
5029610,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-15161.0,42,-20,1,0,0,0,Core staff,1,0
5117450,F,N,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11863.0,33,0,1,1,0,0,Core staff,4,0
5143620,F,N,Y,0,153382.3096153846,Pensioner,Secondary / secondary special,Married,House / apartment,-23208.0,64,-4,1,0,1,0,Core staff,2,0
5023949,M,Y,Y,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-14962.0,41,-14,1,0,0,0,Laborers,3,0
5089737,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010.0,52,-19,1,1,1,0,Cleaning staff,2,0
5143402,M,Y,Y,0,144000.0,Commercial associate,Higher education,Married,House / apartment,-19270.0,53,-6,1,0,1,0,Managers,2,0
5041921,M,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16047.0,44,-4,1,0,1,0,Core staff,2,0
5136909,M,N,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-15244.0,42,-8,1,1,0,1,Managers,3,0
5143596,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639.0,32,-9,1,1,0,0,Waiters/barmen staff,2,0
5095939,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17340.0,48,-10,1,0,1,0,Managers,2,0
5113343,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11462.0,31,-13,1,0,0,0,Laborers,4,0
5142920,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,-12454.0,34,-11,1,1,1,0,Sales staff,3,0
5114294,F,N,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,-19295.0,53,-14,1,1,0,0,Core staff,1,0
5088055,F,N,Y,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17937.0,49,-8,1,0,0,0,Medicine staff,1,0
5142815,M,Y,N,0,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10359.0,28,-8,1,0,1,0,Laborers,2,0
5054460,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18934.0,52,-5,1,0,1,0,Laborers,3,0
5113134,F,N,Y,0,189000.0,Pensioner,Incomplete higher,Widow,House / apartment,-21845.0,60,-4,1,0,0,0,Core staff,1,0
5069380,M,N,Y,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16717.0,46,-3,1,0,0,0,High skill tech staff,1,0
5065798,F,N,Y,0,44550.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22911.0,63,-4,1,0,0,0,Core staff,2,0
5036396,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13686.0,37,-3,1,0,0,0,Cooking staff,2,0
5148535,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10473.0,29,-5,1,0,1,0,Core staff,3,0
5105436,M,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14358.0,39,-6,1,0,0,0,Core staff,4,0
5105412,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12760.0,35,-4,1,0,0,0,Core staff,4,0
5026177,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19171.0,53,-21,1,1,0,0,Laborers,2,0
5142584,M,Y,Y,0,301500.0,Working,Secondary / secondary special,Married,Rented apartment,-9009.0,25,-2,1,0,0,0,Laborers,2,0
5054297,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14060.0,39,-20,1,1,0,0,Cooking staff,2,0
5118108,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8304.0,23,-3,1,1,0,0,Laborers,1,0
5054106,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21516.0,59,-4,1,0,0,0,Core staff,1,0
5010683,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-10297.0,28,-6,1,0,0,0,Managers,2,0
5045850,F,Y,Y,2,315000.0,Commercial associate,Higher education,Married,With parents,-12621.0,35,-4,1,0,0,0,Managers,4,0
5058371,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17468.0,48,-1,1,1,1,0,Core staff,2,0
5068147,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20441.0,56,-4,1,0,0,0,Core staff,1,0
5137187,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11405.0,31,-5,1,1,0,0,Core staff,2,0
5139859,M,Y,Y,0,189000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20011.0,55,-4,1,0,0,0,Core staff,1,0
5095873,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,-15309.0,42,-14,1,1,1,0,Core staff,2,0
5126809,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10676.0,29,-6,1,0,1,1,Laborers,3,0
5096604,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-13528.0,37,-3,1,1,1,0,Core staff,3,0
5036765,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12834.0,35,-3,1,0,0,1,Laborers,3,0
5091880,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18463.0,51,-19,1,0,0,0,Accountants,2,0
5090082,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15051.0,41,-5,1,0,0,0,Core staff,2,0
5061481,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-9615.0,26,-6,1,0,0,1,Managers,3,0
5125235,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766.0,38,0,1,0,0,0,High skill tech staff,4,0
5089474,M,N,N,0,180000.0,Working,Higher education,Married,House / apartment,-14344.0,39,-9,1,0,0,0,Laborers,2,0
5126021,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14788.0,41,-7,1,1,1,0,Core staff,3,0
5114630,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19738.0,54,-1,1,1,0,0,Sales staff,2,0
5010225,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17532.0,48,-22,1,0,0,0,Medicine staff,3,0
5118526,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-22190.0,61,-1,1,0,0,0,Core staff,2,0
5061340,F,N,Y,0,94500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24302.0,67,-4,1,0,0,0,Core staff,1,0
5118527,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-22190.0,61,-1,1,0,0,0,Core staff,2,0
5090186,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,-23451.0,64,-4,1,0,0,0,Core staff,2,0
5089596,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14011.0,38,-3,1,0,0,0,Managers,2,0
5066865,F,N,Y,2,54000.0,Working,Secondary / secondary special,Married,House / apartment,-9905.0,27,-2,1,0,0,0,Sales staff,4,0
5061832,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22616.0,62,-4,1,0,0,0,Core staff,2,0
5009941,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10710.0,29,-6,1,0,0,0,Sales staff,4,0
5052731,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13812.0,38,-3,1,0,0,0,Laborers,2,0
5137175,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20142.0,55,-10,1,1,1,0,Sales staff,2,0
5045614,M,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,-15556.0,43,-4,1,0,0,0,Drivers,3,0
5067926,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22743.0,62,-4,1,0,0,0,Core staff,1,0
5047870,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,-12569.0,34,-9,1,0,0,0,Core staff,3,0
5025161,M,N,N,0,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12523.0,34,-14,1,0,0,0,Laborers,2,0
5145694,M,Y,Y,0,225000.0,Working,Higher education,Single / not married,With parents,-9444.0,26,-2,1,1,1,0,Core staff,1,0
5113455,F,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18140.0,50,-11,1,0,0,0,Laborers,3,0
5150164,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,-23643.0,65,-4,1,0,1,0,Core staff,1,0
5126321,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17778.0,49,-5,1,1,1,0,High skill tech staff,2,0
5088450,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Widow,House / apartment,-22887.0,63,-6,1,0,1,0,Drivers,1,0
5068631,F,Y,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-21216.0,58,-10,1,0,0,0,Managers,2,0
5021693,M,Y,Y,2,337500.0,Working,Incomplete higher,Married,House / apartment,-12418.0,34,-5,1,0,1,0,Laborers,4,0
5111172,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,-10602.0,29,-1,1,0,0,0,Sales staff,2,0
5029184,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15973.0,44,-13,1,0,0,0,Laborers,3,0
